"NDB_No","Nutr_No","Isfl_Val","SD","n","Min","Max","CC","DataSrc_ID"
"99096","713","44.67272727272728","8.115302349968545","11.0","22.2","55.5","B","22,23,"
"99097","710","15.588888888888887","2.1564245940386773","18.0","13.6","23.8","B","22,23,34,"
"99097","711","16.01111111111111","2.351769679315157","18.0","13.9","25.0","B","22,23,34,"
"99097","712","2.7666666666666666","0.8545861339370423","15.0","2.0","5.7","B","22,23,"
"99097","713","33.90555555555555","5.3757756022802115","18.0","29.5","54.5","B","22,23,34,"
"99100","710","61.69586666666666","5.836928157314497","15.0","53.69","75.348","B","68,73,74,95,"
"99100","711","60.06866666666667","12.133168907834085","15.0","33.5","91.724","B","68,73,74,95,"
"99100","712","7.065600000000001","3.6045123181130303","15.0","3.87","19.688","B","68,73,74,95,"
"99100","713","128.83013333333332","18.65975088562682","15.0","100.93","186.76","B","68,73,74,95,"
"99100","714","0.0","","3.0","0.0","0.0","","73"
"99100","715","0.0","","3.0","0.0","0.0","","73"
"99100","716","0.0","","3.0","0.0","0.0","","73"
"99105","710","0.217","","1.0","0.217","0.217","B","68,"
"99105","711","0.299","","1.0","0.299","0.299","B","68,"
"99105","712","0.051","","1.0","0.051","0.051","B","68,"
"99105","713","0.567","","1.0","0.567","0.567","B","68,"
"99106","710","0.011","","1.0","0.011","0.011","C","58,"
"99106","711","0.034","","1.0","0.034","0.034","C","58,"
"99106","713","0.045","","1.0","0.045","0.045","C","58,"
"99106","716","0.029","","1.0","0.029","0.029","","58"
"99107","710","0.005","0.007071067811865475","2.0","0.0","0.01","C","31,58,"
"99107","711","0.0175","0.024748737341529166","2.0","0.0","0.035","C","31,58,"
"99107","713","0.0225","0.03181980515339464","2.0","0.0","0.045","C","31,58,"
"99107","716","0.032","","1.0","0.032","0.032","","58"
"99111","710","0.4","","1.0","0.4","0.4","C","91"
"99111","711","0.6","","1.0","0.6","0.6","C","91"
"99111","712","0.0","","1.0","0.0","0.0","C","91"
"99111","713","1.0","","1.0","1.0","1.0","C","91"
"99337","710","0.0","","1.0","0.0","0.0","C","56"
"99337","711","0.0","","1.0","0.0","0.0","C","56"
"99337","713","0.0","","1.0","0.0","0.0","C","56"
"99395","710","0.0","","1.0","0.0","0.0","B","51"
"99395","711","0.0","","1.0","0.0","0.0","B","51"
"99395","713","0.0","","1.0","0.0","0.0","B","51"
"99423","710","0.01","","1.0","0.01","0.01","C","89"
"99423","711","0.03","","1.0","0.03","0.03","C","89"
"99423","712","0.0","","1.0","0.0","0.0","C","89"
"99423","713","0.04","","1.0","0.04","0.04","C","89"
"99423","715","6.0E-4","","1.0","6.0E-4","6.0E-4","","89"
"99423","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"99457","714","0.0","","4.0","0.0","0.0","C","73, 76b"
"99457","715","0.0","","4.0","0.0","0.0","C","73, 76b"
"99457","716","0.0","","4.0","0.0","0.0","C","73, 76b"
"99468","710","0.5","0.0","2.0","0.5","0.5","C","91"
"99468","711","0.5","0.0","2.0","0.5","0.5","C","91"
"99468","712","0.05","0.07071067811865477","2.0","0.0","0.1","C","91"
"99468","713","1.05","0.07071067811865482","2.0","1.0","1.1","C","91"
"99469","710","0.0","0.0","3.0","0.0","0.0","B","50"
"99469","711","0.0","0.0","3.0","0.0","0.0","B","50"
"99469","713","0.0","0.0","3.0","0.0","0.0","B","50"
"99470","710","0.0","","1.0","0.0","0.0","B","50"
"99470","711","0.0","","1.0","0.0","0.0","B","50"
"99470","713","0.0","","1.0","0.0","0.0","B","50"
"99471","710","1.8","","1.0","1.8","1.8","C","22"
"99471","711","4.4","","1.0","4.4","4.4","C","22"
"99471","712","1.7","","1.0","1.7","1.7","C","22"
"99471","713","7.9","","1.0","7.9","7.9","C","22"
"99472","710","5.75","5.727564927611035","2.0","1.7","9.8","C","22"
"99472","711","8.7","8.909545442950499","2.0","2.4","15.0","C","22"
"99472","712","3.5","2.545584412271571","2.0","1.7","5.3","C","22"
"99472","713","17.95","17.182694782833106","2.0","5.8","30.1","C","22"
"99474","710","0.155","0.19091883092036782","2.0","0.02","0.29","C","31,89,"
"99474","711","0.31","0.41012193308819755","2.0","0.02","0.6","C","31,89,"
"99474","712","0.0","","1.0","0.0","0.0","C","89"
"99474","713","0.47000000000000003","0.5939696961966999","2.0","0.05","0.89","C","31,89,"
"99474","714","0.0","","1.0","0.0","0.0","","31"
"99474","715","0.9459500000000001","0.7737869506524393","2.0","0.3988","1.4931","","31,89"
"99474","716","0.0019","0.002687005768508881","2.0","0.0","0.0038","","31,89"
"99475","710","0.0","0.0","2.0","0.0","0.0","C","91"
"99475","711","0.0","0.0","2.0","0.0","0.0","C","91"
"99475","712","0.0","0.0","2.0","0.0","0.0","C","91"
"99475","713","0.0","0.0","2.0","0.0","0.0","C","91"
"99476","710","0.45","0.07071067811865474","2.0","0.4","0.5","C","91"
"99476","711","0.35","0.07071067811865477","2.0","0.3","0.4","C","91"
"99476","712","0.05","0.07071067811865477","2.0","0.0","0.1","C","91"
"99476","713","0.9","0.14142135623730948","2.0","0.8","1.0","C","91"
"99477","710","0.0","","1.0","0.0","0.0","B","49"
"99477","711","0.0","","1.0","0.0","0.0","B","49"
"99477","713","0.0","","1.0","0.0","0.0","B","49"
"99478","710","0.0","","1.0","0.0","0.0","B","49"
"99478","711","0.01","","1.0","0.01","0.01","B","49"
"99478","713","0.01","","1.0","0.01","0.01","B","49"
"99479","710","0.01","","1.0","0.01","0.01","B","49"
"99479","711","0.02","","1.0","0.02","0.02","B","49"
"99479","713","0.03","","1.0","0.03","0.03","B","49"
"99480","710","0.0","","1.0","0.0","0.0","B","49"
"99480","711","0.0","","1.0","0.0","0.0","B","49"
"99480","713","0.0","","1.0","0.0","0.0","B","49"
"99481","710","0.0","","1.0","0.0","0.0","B","49"
"99481","711","0.0","","1.0","0.0","0.0","B","49"
"99481","713","0.0","","1.0","0.0","0.0","B","49"
"99482","710","0.0","","1.0","0.0","0.0","B","49"
"99482","711","0.0","","1.0","0.0","0.0","B","49"
"99482","713","0.0","","1.0","0.0","0.0","B","49"
"99483","710","0.01","","1.0","0.01","0.01","B","49"
"99483","711","0.01","","1.0","0.01","0.01","B","49"
"99483","713","0.02","","1.0","0.02","0.02","B","49"
"99484","710","0.0","","1.0","0.0","0.0","B","49"
"99484","711","0.0","","1.0","0.0","0.0","B","49"
"99484","713","0.0","","1.0","0.0","0.0","B","49"
"99485","710","1.4","1.34412301024373","4.0","0.2","2.8","C","91"
"99485","711","2.575","2.527680095792715","4.0","0.4","5.1","C","91"
"99485","712","0.275","0.3201562118716424","4.0","0.0","0.6","C","91"
"99485","713","4.325","4.1572226305551645","4.0","0.7","8.5","C","91"
"99486","710","0.2872760000000001","0.2515755527967692","9.0","0.01","0.8","C","2,82,"
"99486","711","0.29791666666666666","0.16997370098864642","9.0","0.0375","0.6","C","2,82,"
"99486","712","0.0033333333333333335","0.005773502691896258","3.0","0.0","0.01","C","2"
"99486","713","0.5863037777777778","0.41590922100298355","9.0","0.089712","1.4","C","2,82,"
"99486","714","0.0","0.0","3.0","0.0","0.0","","2"
"99486","715","0.0","0.0","3.0","0.0","0.0","","2"
"99486","716","0.013333333333333334","0.015275252316519466","3.0","0.0","0.03","","2"
"99488","710","53.37545454545454","13.887645879258654","22.0","24.4","96.0","B","9,73,74,104"
"99488","711","57.98318181818181","5.600509202337089","22.0","43.35","72.3","B","9,73,74,104"
"99488","712","11.705384615384617","2.3464525661028","13.0","5.56","15.08","B","73,74,104"
"99488","713","118.27545454545454","21.20100773187234","22.0","77.67","182.8","B","9,73,74,104"
"99488","714","0.0","","3.0","0.0","0.0","","73"
"99488","715","0.0","","3.0","0.0","0.0","","73"
"99488","716","0.0","","3.0","0.0","0.0","","73"
"99489","710","0.0","","1.0","0.0","0.0","B","50"
"99489","711","0.01","","1.0","0.01","0.01","B","50"
"99489","713","0.01","","1.0","0.01","0.01","B","50"
"99490","710","0.0","","1.0","0.0","0.0","B","50"
"99490","711","0.0","","1.0","0.0","0.0","B","50"
"99490","713","0.0","","1.0","0.0","0.0","B","50"
"99491","710","0.42500000000000004","0.2872281323269014","4.0","0.0","0.6","C","91"
"99491","711","0.375","0.26299556396765833","4.0","0.0","0.6","C","91"
"99491","712","0.07500000000000001","0.05","4.0","0.0","0.1","C","91"
"99491","713","0.8250000000000001","0.5560275772537426","4.0","0.0","1.2","C","91"
"99492","710","0.054000000000000006","0.06798529252713413","5.0","0.0","0.17","B","50,73,"
"99492","711","0.06999999999999999","0.09082951062292477","5.0","0.0","0.23","B","50,73,"
"99492","712","0.0","0.0","3.0","0.0","0.0","C","73"
"99492","713","0.122","0.1551708735555742","5.0","0.0","0.39","B","50,73,"
"99492","714","0.0","","3.0","0.0","0.0","","73"
"99492","715","0.0","","3.0","0.0","0.0","","73"
"99492","716","0.0","","3.0","0.0","0.0","","73"
"99493","710","0.04","","1.0","0.04","0.04","B","50"
"99493","711","0.05","","1.0","0.05","0.05","B","50"
"99493","713","0.09","","1.0","0.09","0.09","B","50"
"99494","710","0.7799999999999999","0.4949747468305832","2.0","0.43","1.13","C","31,89,"
"99494","711","0.725","0.4030508652763321","2.0","0.44","1.01","C","31,89,"
"99494","712","0.03","","1.0","0.03","0.03","C","89"
"99494","713","1.5150000000000001","0.06363961030678934","2.0","1.47","1.56","C","31,89,"
"99494","714","0.0","","1.0","0.0","0.0","","31"
"99494","715","0.016450000000000003","0.023122391744800103","2.0","1.0E-4","0.0328","","31,89"
"99494","716","0.036","0.05091168824543142","2.0","0.0","0.072","","31,89"
"99495","710","9.147999999999998","2.3216654223495112","25.0","2.94","16.6","B","34,36,79,"
"99495","711","8.418","1.5042003412666367","25.0","4.95","13.6","B","34,36,79,"
"99495","712","0.9176923076923077","0.22402506287655446","13.0","0.21","1.23","B","36,79,"
"99495","713","18.0432","3.4692839539785925","25.0","8.1","26.9","B","34,36,79,"
"99496","710","0.0","0.0","15.0","0.0","0.0","A","34"
"99496","711","0.0","0.0","15.0","0.0","0.0","A","34"
"99496","713","0.0","0.0","15.0","0.0","0.0","A","34"
"99497","710","7.499166666666667","2.7662920976818355","12.0","3.45","11.5","C","92,104"
"99497","711","5.464166666666666","2.31859070963115","12.0","1.69","9.81","C","92,104"
"99497","712","0.7841666666666667","0.4565773524693037","12.0","0.23","1.96","C","92,104"
"99497","713","13.748333333333333","4.858620891744587","12.0","6.34","22.32","C","92,104"
"99498","710","6.599999999999999","6.280369834735101E-16","3.0","6.6","6.6","B","34"
"99498","711","3.1","0.0","3.0","3.1","3.1","B","34"
"99498","713","9.7","0.0","3.0","9.7","9.7","B","34"
"99499","710","5.5","0.0","3.0","5.5","5.5","B","34"
"99499","711","1.0","0.0","3.0","1.0","1.0","B","34"
"99499","713","6.5","0.0","3.0","6.5","6.5","B","34"
"99500","710","32.9","0.0","3.0","32.9","32.9","B","34"
"99500","711","39.9","0.0","3.0","39.9","39.9","B","34"
"99500","713","72.8","0.0","3.0","72.8","72.8","B","34"
"99501","710","0.0","","1.0","0.0","0.0","C","91"
"99501","711","0.0","","1.0","0.0","0.0","C","91"
"99501","712","0.0","","1.0","0.0","0.0","C","91"
"99501","713","0.0","","1.0","0.0","0.0","C","91"
"99502","710","0.0","","1.0","0.0","0.0","D","89"
"99502","711","0.0","","1.0","0.0","0.0","D","89"
"99502","712","0.0","","1.0","0.0","0.0","D","89"
"99502","713","0.0","","1.0","0.0","0.0","D","89"
"99502","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"99502","716","0.0","","1.0","0.0","0.0","","89"
"99503","710","5.959999999999999","5.176021638285527","2.0","2.3","9.62","C","31,89,"
"99503","711","4.035","2.1849599538664317","2.0","2.49","5.58","C","31,89,"
"99503","712","0.53","","1.0","0.53","0.53","C","89"
"99503","713","10.254999999999999","6.979143930311224","2.0","5.32","15.19","C","31,89,"
"99503","714","0.0","","1.0","0.0","0.0","","31"
"99503","715","8.5E-4","0.0012020815280171307","2.0","0.0","0.0017","","31,89"
"99503","716","0.15265","0.21503117215882914","2.0","6.0E-4","0.3047","","31,89"
"99504","710","3.5","0.9848857801796101","3.0","2.7","4.6","C","99"
"99504","711","5.633333333333333","1.450287327853806","3.0","4.2","7.1","C","99"
"99504","712","0.0","0.0","3.0","0.0","0.0","C","99"
"99504","713","9.133333333333335","2.417298767908785","3.0","6.9","11.7","C","99"
"99505","710","0.0","","1.0","0.0","0.0","B","51"
"99505","711","0.0","","1.0","0.0","0.0","B","51"
"99505","713","0.0","","1.0","0.0","0.0","B","51"
"99506","710","0.6","","1.0","0.6","0.6","C","91"
"99506","711","1.0","","1.0","1.0","1.0","C","91"
"99506","712","0.1","","1.0","0.1","0.1","C","91"
"99506","713","1.7","","1.0","1.7","1.7","C","91"
"99507","710","0.0","","1.0","0.0","0.0","C","91"
"99507","711","0.1","","1.0","0.1","0.1","C","91"
"99507","712","0.0","","1.0","0.0","0.0","C","91"
"99507","713","0.1","","1.0","0.1","0.1","C","91"
"99508","710","0.22666666666666666","0.2532455988429677","3.0","0.0","0.5","C","31,91,"
"99508","711","0.21","0.2007485989988473","3.0","0.0","0.4","C","31,91,"
"99508","712","0.0","0.0","2.0","0.0","0.0","C","91"
"99508","713","0.47000000000000003","0.4033608806019741","3.0","0.1","0.9","C","31,91,"
"99508","714","0.0","","1.0","0.0","0.0","","31"
"99508","715","0.0","","1.0","0.0","0.0","","31"
"99508","716","0.0","","1.0","0.0","0.0","","31"
"99509","710","1.3","","1.0","1.3","1.3","D","31"
"99509","711","3.22","","1.0","3.22","3.22","D","31"
"99509","713","4.52","","1.0","4.52","4.52","D","31"
"99509","714","0.05","","1.0","0.05","0.05","","31"
"99509","715","0.0","","1.0","0.0","0.0","","31"
"99509","716","0.2425","","1.0","0.2425","0.2425","","31"
"99510","710","13.772","12.39495542549468","5.0","3.36","30.9","B","22,89,99,"
"99510","711","16.594","9.833116494784347","5.0","6.57","29.8","B","22,89,99,"
"99510","712","2.8","4.115215668710451","5.0","0.0","9.4","B","22,89,99,"
"99510","713","33.166000000000004","26.163596465317983","5.0","10.23","70.1","B","22,89,99,"
"99510","715","0.0015","","1.0","0.0015","0.0015","","89"
"99510","716","5.0E-4","","1.0","5.0E-4","5.0E-4","","89"
"99511","710","5.4","0.0","5.0","5.4","5.4","C","64,"
"99511","711","10.3","0.0","5.0","10.3","10.3","C","64,"
"99511","713","15.7","0.0","5.0","15.7","15.7","C","64,"
"99511","714","0.0","","5.0","0.0","0.0","","64"
"99512","710","0.0","","1.0","0.0","0.0","D","89"
"99512","711","0.0","","1.0","0.0","0.0","D","89"
"99512","712","0.0","","1.0","0.0","0.0","D","89"
"99512","713","0.0","","1.0","0.0","0.0","D","89"
"99512","715","2.0E-4","","1.0","2.0E-4","2.0E-4","","89"
"99512","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"99513","710","0.0","","1.0","0.0","0.0","B","51"
"99513","711","0.0","","1.0","0.0","0.0","B","51"
"99513","713","0.0","","1.0","0.0","0.0","B","51"
"99514","710","0.0","","1.0","0.0","0.0","D","89"
"99514","711","0.0","","1.0","0.0","0.0","D","89"
"99514","712","0.0","","1.0","0.0","0.0","D","89"
"99514","713","0.0","","1.0","0.0","0.0","D","89"
"99514","715","0.0","","1.0","0.0","0.0","","89"
"99514","716","0.0","","1.0","0.0","0.0","","89"
"99515","710","0.7366666666666667","0.2281081614790083","3.0","0.6","1.0","C","31,91,"
"99515","711","0.6766666666666667","0.2400694344004112","3.0","0.4","0.83","C","31,91,"
"99515","712","0.1","0.0","2.0","0.1","0.1","C","91"
"99515","713","1.4800000000000002","0.4014971979976946","3.0","1.1","1.9000000000000001","C","31,91,"
"99515","714","0.0","","1.0","0.0","0.0","","31"
"99515","715","0.0","","1.0","0.0","0.0","","31"
"99515","716","0.0888","","1.0","0.0888","0.0888","","31"
"99516","710","0.16","","1.0","0.16","0.16","D","31"
"99516","711","0.14","","1.0","0.14","0.14","D","31"
"99516","713","0.3","","1.0","0.3","0.3","D","31"
"99516","714","0.0","","1.0","0.0","0.0","","31"
"99516","715","0.0","","1.0","0.0","0.0","","31"
"99516","716","0.05","","1.0","0.05","0.05","","31"
"99517","710","0.28500000000000003","0.12020815280171307","2.0","0.2","0.37","C","49,99"
"99517","711","0.28","0.2545584412271571","2.0","0.1","0.46","C","49,99"
"99517","712","0.0","","1.0","0.0","0.0","C","99"
"99517","713","0.565","0.3747665940288702","2.0","0.3","0.83","C","49,99"
"99518","710","0.09","","1.0","0.09","0.09","D","89"
"99518","711","0.21","","1.0","0.21","0.21","D","89"
"99518","712","0.0","","1.0","0.0","0.0","D","89"
"99518","713","0.3","","1.0","0.3","0.3","D","89"
"99518","715","0.0017","","1.0","0.0017","0.0017","","89"
"99518","716","6.0E-4","","1.0","6.0E-4","6.0E-4","","89"
"99519","710","0.0","","1.0","0.0","0.0","D","89"
"99519","711","0.0","","1.0","0.0","0.0","D","89"
"99519","712","0.0","","1.0","0.0","0.0","D","89"
"99519","713","0.0","","1.0","0.0","0.0","D","89"
"99519","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"99519","716","0.0","","1.0","0.0","0.0","","89"
"99520","710","26.150000000000002","0.6390096504226925","4.0","25.8","27.2","B","42"
"99520","711","25.15","12.871480101371402","4.0","18.1","46.3","B","42"
"99520","712","6.1","","1.0","6.1","6.1","B","42"
"99520","713","52.824999999999996","16.29474608577869","4.0","43.9","79.6","B","42"
"99521","710","0.0","","1.0","0.0","0.0","D","89"
"99521","711","0.01","","1.0","0.01","0.01","D","89"
"99521","712","0.0","","1.0","0.0","0.0","D","89"
"99521","713","0.01","","1.0","0.01","0.01","D","89"
"99521","715","3.0E-4","","1.0","3.0E-4","3.0E-4","","89"
"99521","716","0.0","","1.0","0.0","0.0","","89"
"99522","710","0.0","","1.0","0.0","0.0","B","49"
"99522","711","0.0","","1.0","0.0","0.0","B","49"
"99522","713","0.0","","1.0","0.0","0.0","B","49"
"99523","710","0.3","","1.0","0.3","0.3","B","49"
"99523","711","0.23","","1.0","0.23","0.23","B","49"
"99523","713","0.52","","1.0","0.52","0.52","B","49"
"99524","710","0.11","","1.0","0.11","0.11","B","49"
"99524","711","0.22","","1.0","0.22","0.22","B","49"
"99524","713","0.34","","1.0","0.34","0.34","B","49"
"99526","710","0.0","","1.0","0.0","0.0","B","51"
"99526","711","0.0","","1.0","0.0","0.0","B","51"
"99526","713","0.0","","1.0","0.0","0.0","B","51"
"99527","710","0.0","","1.0","0.0","0.0","B","51"
"99527","711","0.0","","1.0","0.0","0.0","B","51"
"99527","713","0.0","","1.0","0.0","0.0","B","51"
"99528","710","4.9","","1.0","4.9","4.9","C","91"
"99528","711","5.9","","1.0","5.9","5.9","C","91"
"99528","712","0.7","","1.0","0.7","0.7","C","91"
"99528","713","11.5","","1.0","11.5","11.5","C","91"
"99529","710","10.262857142857143","2.4789448051416505","7.0","5.36","12.4","B","22,30,89"
"99529","711","10.828571428571427","3.982181315210407","7.0","5.36","17.05","B","22,30,89"
"99529","712","1.346","0.3174791331725599","5.0","0.73","1.5","C","22,89"
"99529","713","22.052857142857142","6.355628792412185","7.0","11.15","27.12","B","22,30,89"
"99529","715","9.0E-4","","1.0","9.0E-4","9.0E-4","","89"
"99529","716","7.0E-4","","1.0","7.0E-4","7.0E-4","","89"
"99531","710","0.0075","0.009574271077563382","4.0","0.0","0.02","B","49"
"99531","711","0.01","0.01414213562373095","4.0","0.0","0.03","B","49"
"99531","713","0.0175","0.023629078131263043","4.0","0.0","0.05","B","49"
"99532","710","0.02","0.0282842712474619","2.0","0.0","0.04","B","49"
"99532","711","0.04","0.0565685424949238","2.0","0.0","0.08","B","49"
"99532","713","0.055","0.07778174593052023","2.0","0.0","0.11","B","49"
"99533","710","0.06","","1.0","0.06","0.06","D","31"
"99533","711","0.14","","1.0","0.14","0.14","D","31"
"99533","713","0.21","","1.0","0.21","0.21","D","31"
"99533","714","0.05","","1.0","0.05","0.05","","31"
"99533","715","0.05","","1.0","0.05","0.05","","31"
"99533","716","0.05","","1.0","0.05","0.05","","31"
"99534","710","4.866666666666666","2.51064400768674","3.0","2.1","7.0","B","42"
"99534","711","9.133333333333333","3.0892285984260432","3.0","5.8","11.9","B","42"
"99534","712","0.6666666666666666","0.7023769168568492","3.0","0.0","1.4","B","42"
"99534","713","14.666666666666666","5.462905209989766","3.0","8.5","18.9","B","42"
"99535","710","7.8","","1.0","7.8","7.8","C","22"
"99535","711","8.8","","1.0","8.8","8.8","C","22"
"99535","712","2.1","","1.0","2.1","2.1","C","22"
"99535","713","18.7","","1.0","18.7","18.7","C","22"
"99536","710","0.0","","1.0","0.0","0.0","C","99"
"99536","711","0.0","","1.0","0.0","0.0","C","99"
"99536","712","0.0","","1.0","0.0","0.0","C","99"
"99536","713","0.0","","1.0","0.0","0.0","C","99"
"99538","710","13.3","","1.0","13.3","13.3","C","91"
"99538","711","13.0","","1.0","13.0","13.0","C","91"
"99538","712","0.6","","1.0","0.6","0.6","C","91"
"99538","713","26.9","","1.0","26.9","26.9","C","91"
"99539","710","8.1","","1.0","8.1","8.1","C","91"
"99539","711","8.4","","1.0","8.4","8.4","C","91"
"99539","712","1.2","","1.0","1.2","1.2","C","91"
"99539","713","17.7","","1.0","17.7","17.7","C","91"
"99540","710","7.28","0.0","4.0","7.28","7.28","C","79"
"99540","711","8.22","0.0","4.0","8.22","8.22","C","79"
"99540","712","1.28","0.0","4.0","1.28","1.28","C","79"
"99540","713","16.79","0.0","4.0","16.79","16.79","C","79"
"99541","710","7.5","0.0","3.0","7.5","7.5","B","34"
"99541","711","5.599999999999999","6.280369834735101E-16","3.0","5.6","5.6","B","34"
"99541","713","13.1","0.0","3.0","13.1","13.1","B","34"
"99542","710","0.0","","1.0","0.0","0.0","B","49"
"99542","711","0.0","","1.0","0.0","0.0","B","49"
"99542","713","0.0","","1.0","0.0","0.0","B","49"
"99543","710","0.1","0.0","2.0","0.1","0.1","C","91"
"99543","711","0.1","0.0","2.0","0.1","0.1","C","91"
"99543","712","0.0","0.0","2.0","0.0","0.0","C","91"
"99543","713","0.2","0.0","2.0","0.2","0.2","C","91"
"99544","710","0.15000000000000002","0.07071067811865477","2.0","0.1","0.2","C","91"
"99544","711","0.25","0.07071067811865474","2.0","0.2","0.3","C","91"
"99544","712","0.0","0.0","2.0","0.0","0.0","C","91"
"99544","713","0.45","0.07071067811865474","2.0","0.4","0.5","C","91"
"99545","710","0.0","","1.0","0.0","0.0","C","91"
"99545","711","0.0","","1.0","0.0","0.0","C","91"
"99545","712","0.0","","1.0","0.0","0.0","C","91"
"99545","713","0.0","","1.0","0.0","0.0","C","91"
"99546","710","0.0","","1.0","0.0","0.0","C","91"
"99546","711","0.0","","1.0","0.0","0.0","C","91"
"99546","712","0.0","","1.0","0.0","0.0","C","91"
"99546","713","0.0","","1.0","0.0","0.0","C","91"
"99547","710","1.4","","1.0","1.4","1.4","C","91"
"99547","711","1.1","","1.0","1.1","1.1","C","91"
"99547","712","0.2","","1.0","0.2","0.2","C","91"
"99547","713","2.7","","1.0","2.7","2.7","C","91"
"99548","710","0.0","","1.0","0.0","0.0","C","91"
"99548","711","0.0","","1.0","0.0","0.0","C","91"
"99548","712","0.0","","1.0","0.0","0.0","C","91"
"99548","713","0.1","","1.0","0.1","0.1","C","91"
"99549","710","0.04","","1.0","0.04","0.04","D","31"
"99549","711","0.0","","1.0","0.0","0.0","D","31"
"99549","713","0.04","","1.0","0.04","0.04","D","31"
"99549","714","0.0","","1.0","0.0","0.0","","31"
"99549","715","0.0","","1.0","0.0","0.0","","31"
"99549","716","0.0","","1.0","0.0","0.0","","31"
"99550","710","0.61","","1.0","0.61","0.61","B","49"
"99550","711","0.58","","1.0","0.58","0.58","B","49"
"99550","713","1.19","","1.0","1.19","1.19","B","49"
"99551","710","0.01","0.0","2.0","0.01","0.01","B","49"
"99551","711","0.015","0.007071067811865475","2.0","0.01","0.02","B","49"
"99551","713","0.02","0.0","2.0","0.02","0.02","B","49"
"99553","710","0.016666666666666666","0.011547005383792514","3.0","0.01","0.03","B","49"
"99553","711","0.01","0.01","3.0","0.0","0.02","B","49"
"99553","713","0.02666666666666667","0.015275252316519468","3.0","0.01","0.04","B","49"
"99554","710","0.15000000000000002","0.07071067811865477","2.0","0.1","0.2","C","91"
"99554","711","0.2","0.1414213562373095","2.0","0.1","0.3","C","91"
"99554","712","0.0","0.0","2.0","0.0","0.0","C","91"
"99554","713","0.35","0.21213203435596426","2.0","0.2","0.5","C","91"
"99555","710","2.6","","1.0","2.6","2.6","C","91"
"99555","711","13.1","","1.0","13.1","13.1","C","91"
"99555","712","0.2","","1.0","0.2","0.2","C","91"
"99555","713","15.9","","1.0","15.9","15.9","C","91"
"99556","710","0.0","","1.0","0.0","0.0","C","91"
"99556","711","0.0","","1.0","0.0","0.0","C","91"
"99556","712","0.0","","1.0","0.0","0.0","C","91"
"99556","713","0.0","","1.0","0.0","0.0","C","91"
"99557","710","3.0","","1.0","3.0","3.0","C","91"
"99557","711","2.7","","1.0","2.7","2.7","C","91"
"99557","712","0.3","","1.0","0.3","0.3","C","91"
"99557","713","6.0","","1.0","6.0","6.0","C","91"
"99559","710","2.7999999999999994","3.1401849173675503E-16","3.0","2.8","2.8","B","34"
"99559","711","3.1","0.0","3.0","3.1","3.1","B","34"
"99559","713","5.900000000000001","6.280369834735101E-16","3.0","5.9","5.9","B","34"
"99559","716","0.0","","3.0","0.0","0.0","","34"
"99560","710","27.974999999999998","18.189694884741744","8.0","8.7","64.1","B","22"
"99560","711","42.9125","25.44082419487006","8.0","14.2","84.5","B","22"
"99560","712","10.762500000000001","3.65354524498368","8.0","4.7","14.9","B","22"
"99560","713","81.64999999999999","46.03954821672341","8.0","27.6","163.5","B","22"
"99561","710","0.0","","1.0","0.0","0.0","B","49"
"99561","711","0.0","","1.0","0.0","0.0","B","49"
"99561","713","0.0","","1.0","0.0","0.0","B","49"
"99562","710","0.0","","1.0","0.0","0.0","B","49"
"99562","711","0.0","","1.0","0.0","0.0","B","49"
"99562","713","0.0","","1.0","0.0","0.0","B","49"
"99563","710","1.1","","1.0","1.1","1.1","C","91"
"99563","711","1.7","","1.0","1.7","1.7","C","91"
"99563","712","0.1","","1.0","0.1","0.1","C","91"
"99563","713","2.9","","1.0","2.9","2.9","C","91"
"99564","710","7.0","","1.0","7.0","7.0","C","91"
"99564","711","6.2","","1.0","6.2","6.2","C","91"
"99564","712","0.9","","1.0","0.9","0.9","C","91"
"99564","713","14.0","","1.0","14.0","14.0","C","91"
"99565","710","11.8","","1.0","11.8","11.8","C","91"
"99565","711","13.6","","1.0","13.6","13.6","C","91"
"99565","712","1.2","","1.0","1.2","1.2","C","91"
"99565","713","26.6","","1.0","26.6","26.6","C","91"
"99566","710","0.0","","1.0","0.0","0.0","B","49"
"99566","711","0.0","","1.0","0.0","0.0","B","49"
"99566","713","0.01","","1.0","0.01","0.01","B","49"
"99567","710","0.0","","1.0","0.0","0.0","B","49"
"99567","711","0.0","","1.0","0.0","0.0","B","49"
"99567","713","0.0","","1.0","0.0","0.0","B","49"
"99568","710","40.85","1.4230249470757708","6.0","38.6","43.1","B","34"
"99568","711","42.449999999999996","0.5375872022286231","6.0","41.6","43.3","B","34"
"99568","713","83.30000000000001","0.8854377448471453","6.0","81.9","84.7","B","34"
"99569","710","0.23","","1.0","0.23","0.23","D","31"
"99569","711","0.24","","1.0","0.24","0.24","D","31"
"99569","713","0.47","","1.0","0.47","0.47","D","31"
"99571","710","11.0","0.0","13.0","11.0","11.0","B","46"
"99571","711","10.0","0.0","13.0","10.0","10.0","B","46"
"99571","713","21.0","0.0","13.0","21.0","21.0","B","46"
"99571","714","833.0","","9.0","833.0","833.0","","77"
